code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
CCC,2014B,586473,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Fail
CCC,2014B,587783,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass
CCC,2014B,587906,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
CCC,2014B,587911,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
CCC,2014B,588219,M,South East Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail
CCC,2014B,588274,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction
CCC,2014B,588402,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Fail
CCC,2014B,588430,M,North Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass
CCC,2014B,588524,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass
CCC,2014B,588676,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass
CCC,2014B,588707,F,Wales,A Level or Equivalent,60-70%,0-35,0,150,N,Distinction
CCC,2014B,590762,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
CCC,2014B,590877,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
CCC,2014B,591375,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
CCC,2014B,591388,M,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Distinction
CCC,2014B,591958,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
CCC,2014B,592007,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail
CCC,2014B,592842,M,Scotland,HE Qualification,30-40%,0-35,0,120,N,Fail
CCC,2014B,592961,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Distinction
CCC,2014B,593103,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
CCC,2014B,593123,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Fail
CCC,2014B,593787,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
CCC,2014B,593823,M,East Anglian Region,HE Qualification,60-70%,35-55,0,90,N,Distinction
CCC,2014B,594044,M,Wales,HE Qualification,80-90%,0-35,0,90,N,Pass
CCC,2014B,594157,M,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
CCC,2014B,594193,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,Y,Fail
CCC,2014B,594246,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail
CCC,2014B,595164,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass
CCC,2014B,595182,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Pass
CCC,2014B,595189,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction
CCC,2014B,595492,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
CCC,2014B,595659,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
CCC,2014B,595781,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
CCC,2014B,595847,M,Wales,HE Qualification,0-10%,0-35,0,120,N,Pass
CCC,2014B,595986,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
CCC,2014B,596731,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
CCC,2014B,596947,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,90,N,Fail
CCC,2014B,597403,M,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
CCC,2014B,597817,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail
CCC,2014B,598321,M,South Region,HE Qualification,80-90%,35-55,0,60,N,Pass
CCC,2014B,598662,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
CCC,2014B,598860,F,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Distinction
CCC,2014B,599263,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail
CCC,2014B,599542,M,Scotland,Lower Than A Level,10-20,0-35,0,90,N,Fail
CCC,2014B,599857,M,Scotland,Lower Than A Level,20-30%,35-55,0,90,N,Pass
CCC,2014B,599893,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
CCC,2014B,599958,F,South East Region,HE Qualification,40-50%,0-35,0,150,N,Pass
CCC,2014B,600142,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
CCC,2014B,600335,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
CCC,2014B,600945,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
CCC,2014B,600987,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
CCC,2014B,601224,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Pass
CCC,2014B,602107,M,London Region,HE Qualification,80-90%,0-35,0,60,N,Fail
CCC,2014B,602133,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014B,602269,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Fail
CCC,2014B,602398,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
CCC,2014B,602718,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,60,N,Fail
CCC,2014B,602902,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass
CCC,2014B,603222,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
CCC,2014B,603477,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass
CCC,2014B,603498,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail
CCC,2014B,604517,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass
CCC,2014B,604571,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass
CCC,2014B,604723,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass
CCC,2014B,605144,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass
CCC,2014B,605266,F,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass
CCC,2014B,605571,F,Scotland,HE Qualification,70-80%,35-55,0,90,N,Pass
CCC,2014B,605688,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction
CCC,2014B,605703,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction
CCC,2014B,606206,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
CCC,2014B,606350,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,150,N,Fail
CCC,2014B,606444,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction
CCC,2014B,606665,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail
CCC,2014B,606724,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
CCC,2014B,607052,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,90,N,Pass
CCC,2014B,607061,M,Scotland,A Level or Equivalent,20-30%,0-35,0,90,N,Distinction
CCC,2014B,607636,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014B,607835,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
CCC,2014B,607927,F,North Western Region,Lower Than A Level,30-40%,0-35,0,150,N,Fail
CCC,2014B,608152,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail
CCC,2014B,608243,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
CCC,2014B,608472,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
CCC,2014B,608753,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail
CCC,2014B,609645,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail
CCC,2014B,610099,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass
CCC,2014B,610575,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Pass
CCC,2014B,611062,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
CCC,2014B,611402,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass
CCC,2014B,612023,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
CCC,2014B,612644,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
CCC,2014B,612673,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
CCC,2014B,612882,M,East Anglian Region,HE Qualification,20-30%,0-35,0,60,N,Fail
CCC,2014B,613461,M,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,Fail
CCC,2014B,613501,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
CCC,2014B,614059,M,South Region,HE Qualification,90-100%,35-55,0,90,Y,Pass
CCC,2014B,615229,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass
CCC,2014B,616334,M,North Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail
CCC,2014B,616831,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
CCC,2014B,617355,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
CCC,2014B,617365,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Pass
CCC,2014B,617781,M,North Region,HE Qualification,30-40%,35-55,0,90,N,Pass
CCC,2014B,618571,M,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
CCC,2014B,618665,M,South Region,Lower Than A Level,10-20,0-35,0,90,N,Fail
CCC,2014B,618824,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass
CCC,2014B,619014,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
CCC,2014B,620646,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail
CCC,2014B,620876,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
CCC,2014B,622215,F,South Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail
CCC,2014B,622368,M,South Region,Lower Than A Level,90-100%,35-55,0,60,Y,Pass
CCC,2014B,623250,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
CCC,2014B,623421,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
CCC,2014B,623456,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail
CCC,2014B,623562,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass
CCC,2014B,623609,M,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
CCC,2014B,623667,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
CCC,2014B,623780,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Fail
CCC,2014B,623797,F,North Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
CCC,2014B,624441,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
CCC,2014B,624591,M,London Region,HE Qualification,20-30%,0-35,0,120,N,Fail
CCC,2014B,624782,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
CCC,2014B,624970,F,Scotland,HE Qualification,70-80%,0-35,0,120,N,Pass
CCC,2014B,625714,M,East Anglian Region,HE Qualification,50-60%,0-35,0,90,N,Fail
CCC,2014B,625740,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,Fail
CCC,2014B,625838,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
CCC,2014B,625975,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Fail
CCC,2014B,626055,F,Scotland,HE Qualification,10-20,0-35,0,90,N,Fail
CCC,2014B,626183,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
CCC,2014B,626516,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail
CCC,2014B,626714,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
CCC,2014B,626877,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
CCC,2014B,626906,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail
CCC,2014B,626998,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Pass
CCC,2014B,627387,M,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass
CCC,2014B,627399,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
CCC,2014B,627750,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
CCC,2014B,628157,F,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Distinction
CCC,2014B,628383,M,London Region,HE Qualification,20-30%,0-35,0,30,N,Pass
CCC,2014B,628575,M,Scotland,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
CCC,2014B,629081,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail
CCC,2014B,629613,F,London Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail
CCC,2014B,629654,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
CCC,2014B,629862,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass
CCC,2014B,630047,M,South East Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
CCC,2014B,630086,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass
CCC,2014B,630152,M,Ireland,A Level or Equivalent,50-60%,0-35,0,90,N,Fail
CCC,2014B,630178,M,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass
CCC,2014B,630449,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
CCC,2014B,630585,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
CCC,2014B,630606,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
CCC,2014B,630613,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass
CCC,2014B,630635,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail
CCC,2014B,630825,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
CCC,2014B,630912,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
CCC,2014B,631334,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass
CCC,2014B,631453,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
CCC,2014B,631473,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction
CCC,2014B,631655,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Fail
CCC,2014B,631715,M,South Region,HE Qualification,50-60%,0-35,0,30,N,Pass
CCC,2014B,632074,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014B,632111,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
CCC,2014B,632459,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
CCC,2014B,632597,M,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
CCC,2014B,632836,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Distinction
CCC,2014B,633270,M,South West Region,No Formal quals,20-30%,0-35,0,60,N,Pass
CCC,2014B,633310,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
CCC,2014B,633395,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
CCC,2014B,633637,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
CCC,2014B,633695,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
CCC,2014B,633998,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Pass
CCC,2014B,634040,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
CCC,2014B,634216,M,South West Region,HE Qualification,50-60%,0-35,0,60,N,Pass
CCC,2014B,634241,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
CCC,2014B,634279,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
CCC,2014B,634349,M,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
CCC,2014B,634433,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
CCC,2014B,634500,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass
CCC,2014B,634512,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction
CCC,2014B,634570,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Pass
CCC,2014B,634862,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
CCC,2014B,635043,M,East Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Pass
CCC,2014B,635109,M,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
CCC,2014B,635515,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail
CCC,2014B,1073766,M,East Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Pass
CCC,2014B,1095916,M,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass
CCC,2014B,1187586,M,Scotland,HE Qualification,80-90%,55<=,0,90,N,Distinction
CCC,2014B,1268772,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Fail
CCC,2014B,1311171,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
CCC,2014B,1440467,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Distinction
CCC,2014B,1442991,M,Scotland,HE Qualification,70-80%,35-55,0,150,N,Pass
CCC,2014B,1470291,F,South West Region,HE Qualification,70-80%,35-55,0,90,N,Pass
CCC,2014B,1671811,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass
CCC,2014B,1678800,M,Scotland,A Level or Equivalent,40-50%,35-55,0,90,N,Pass
CCC,2014B,1781834,M,Ireland,HE Qualification,30-40%,35-55,0,75,N,Pass
CCC,2014B,1855583,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass
CCC,2014B,1876636,F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Distinction
CCC,2014B,1906919,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
CCC,2014B,1924641,M,Scotland,HE Qualification,60-70%,35-55,0,120,N,Fail
CCC,2014B,2056643,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,Y,Distinction
CCC,2014B,2063578,M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction
CCC,2014B,2064873,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Distinction
CCC,2014B,2088765,F,South Region,HE Qualification,90-100%,35-55,0,60,Y,Pass
CCC,2014B,2109119,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Pass
CCC,2014B,2134304,M,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Fail
CCC,2014B,2139037,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Distinction
CCC,2014B,2146277,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,Pass
CCC,2014B,2171834,M,Scotland,HE Qualification,70-80%,35-55,0,120,N,Pass
CCC,2014B,2211797,M,Scotland,A Level or Equivalent,80-90%,0-35,0,100,N,Pass
CCC,2014B,2298895,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
CCC,2014B,2391004,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass
CCC,2014B,2410519,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Distinction
CCC,2014B,2454878,F,South Region,Lower Than A Level,40-50%,0-35,0,90,Y,Fail
CCC,2014B,2486769,M,London Region,HE Qualification,0-10%,35-55,0,90,N,Fail
CCC,2014B,2503063,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
CCC,2014B,2567038,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
CCC,2014B,2588201,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
CCC,2014B,2602264,M,London Region,Post Graduate Qualification,10-20,35-55,0,120,N,Distinction
CCC,2014B,2603195,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014B,2609908,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,Pass
CCC,2014B,2616950,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
CCC,2014B,2617635,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
CCC,2014B,2623263,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
CCC,2014B,2634238,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
CCC,2014B,2639310,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass
CCC,2014B,2644404,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,30,N,Pass
CCC,2014B,2686578,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction
CCC,2014J,35508,M,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass
CCC,2014J,42746,F,South Region,HE Qualification,50-60%,35-55,0,60,N,Distinction
CCC,2014J,60809,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass
CCC,2014J,70495,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
CCC,2014J,71723,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail
CCC,2014J,80329,M,South Region,Lower Than A Level,80-90%,0-35,1,90,N,Pass
CCC,2014J,80868,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
CCC,2014J,96874,F,South East Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail
CCC,2014J,100788,M,Scotland,HE Qualification,80-90%,0-35,1,60,N,Distinction
CCC,2014J,105168,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail
CCC,2014J,109577,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
CCC,2014J,123598,M,Scotland,A Level or Equivalent,50-60%,0-35,1,60,Y,Pass
CCC,2014J,131222,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
CCC,2014J,142092,M,North Western Region,HE Qualification,20-30%,35-55,0,120,N,Distinction
CCC,2014J,144745,F,London Region,HE Qualification,20-30%,0-35,0,30,Y,Pass
CCC,2014J,145114,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
CCC,2014J,145640,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
CCC,2014J,155298,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
CCC,2014J,160536,F,South Region,Lower Than A Level,30-40%,0-35,0,180,Y,Pass
CCC,2014J,164968,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Fail
CCC,2014J,170030,M,Wales,HE Qualification,20-30%,0-35,0,60,N,Pass
CCC,2014J,185127,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
CCC,2014J,188273,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
CCC,2014J,188662,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass
CCC,2014J,199361,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
CCC,2014J,240486,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail
CCC,2014J,242636,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail
CCC,2014J,242778,M,Scotland,HE Qualification,90-100%,35-55,1,30,N,Fail
CCC,2014J,244738,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
CCC,2014J,256867,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
CCC,2014J,266558,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,30,Y,Fail
CCC,2014J,284095,F,South West Region,HE Qualification,90-100%,0-35,0,120,N,Distinction
CCC,2014J,289397,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,Y,Fail
CCC,2014J,290043,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
CCC,2014J,291674,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass
CCC,2014J,293686,M,South West Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
CCC,2014J,294112,M,Scotland,A Level or Equivalent,40-50%,0-35,0,150,N,Fail
CCC,2014J,314956,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014J,317801,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail
CCC,2014J,328123,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail
CCC,2014J,332436,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
CCC,2014J,334154,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail
